"obstime","wd","ws","tempr","ap","rh"
2016-06-11 13:00:00,78,21.76,-15.4,966.13,53.24
2016-06-11 14:00:00,76.65,18.94,-15.22,966.33,52.61
2016-06-11 15:00:00,80.65,16.12,-15.3,966.42,52.6
2016-06-11 16:00:00,78.48,17.4,-15.46,966.39,52.29
2016-06-11 17:00:00,81.92,16.36,-15.54,966.41,53.94
2016-06-11 18:00:00,80.52,16.08,-15.25,966.39,53.19
2016-06-11 19:00:00,79,14.76,-14.86,966.51,52.43
2016-06-11 20:00:00,76.5,13.45,-13.93,966.56,52.12
2016-06-11 21:00:00,80.28,15.69,-13.71,966.61,53.62
2016-06-11 22:00:00,81.88,14.37,-13.5,966.79,52.81
2016-06-11 23:00:00,80.27,15.94,-13.46,966.78,50.63
2016-06-12 00:00:00,105.68,9.76,-21.09,985.17,52.63
2016-06-12 01:00:00,184.3,6.08,-22.86,986.78,59.22
2016-06-12 02:00:00,217.83,3.09,-23.13,987.75,63.16
2016-06-12 03:00:00,247.53,4.91,-24.55,988.45,67.02
2016-06-12 04:00:00,231.93,6.3,-25.8,989.93,67.65
2016-06-12 05:00:00,208.75,5.8,-25.95,990.84,68.14
2016-06-12 06:00:00,238.15,5.68,-26.84,991.66,67.6
2016-06-12 07:00:00,260.88,2.88,-26.92,992.7,67.42
2016-06-12 08:00:00,246.45,2.3,-27.04,993.45,67.08
2016-06-12 09:00:00,256.62,2.02,-26.71,994.1,67.38
2016-06-12 10:00:00,285.32,2.04,-26.31,994.58,67.47
2016-06-12 11:00:00,250.23,1.84,-26.14,994.76,67.4
2016-06-12 12:00:00,196.25,2.18,-25.77,994.97,67.71
2016-06-12 13:00:00,65.97,2.37,-24.82,994.84,67.67
2016-06-12 14:00:00,164.97,1.04,-23.99,994.82,65.71
2016-06-12 15:00:00,213.57,2.22,-23.43,994.43,59.61
2016-06-12 16:00:00,209.2,1.26,-23.11,993.63,53.57
2016-06-12 17:00:00,184.55,3.26,-22.68,993.37,50.21
2016-06-12 18:00:00,193.67,0.79,-22.74,993.19,51.44
2016-06-12 19:00:00,183.82,0.6,-23.15,992.52,52.51
2016-06-12 20:00:00,72.3,4.25,-21.9,991.71,50.11
2016-06-12 21:00:00,64.82,5.91,-20.84,991.28,49.22
2016-06-12 22:00:00,61.75,4.99,-20.44,990.67,49.99
2016-06-12 23:00:00,65.5,2.59,-20.06,990.03,51.34
2016-06-13 00:00:00,87.27,3.04,-19.87,989.1,49.75
2016-06-13 01:00:00,182.85,3.26,-19.77,988.07,50.03
2016-06-13 02:00:00,199,5.51,-19.67,987.4,49.74
2016-06-13 03:00:00,200.42,5.64,-19.32,987.08,44.95
2016-06-13 04:00:00,195.92,6.76,-19.45,986.42,58.71
2016-06-13 05:00:00,209.7,8.43,-19.62,985.55,70.9
2016-06-13 06:00:00,212.07,8.57,-19.43,984.85,73.93
2016-06-13 07:00:00,211.28,8.01,-19.31,984.3,75.21
2016-06-13 08:00:00,186.35,5.22,-19.53,984.11,75.17
2016-06-13 09:00:00,192.7,8.12,-19.32,983.85,75.22
2016-06-13 10:00:00,200.12,9.85,-18.71,983.7,75.06
2016-06-13 11:00:00,203.82,10.52,-18.21,983.69,74.42
2016-06-13 12:00:00,206.93,8.32,-18.13,983.43,73.78
2016-06-13 13:00:00,205.9,9.82,-18.73,983.32,74.39
2016-06-13 14:00:00,183.33,6.86,-19.27,983.09,72.59
2016-06-13 15:00:00,171.45,5.13,-19.36,982.75,68.64
2016-06-13 16:00:00,181.62,4.76,-19.88,982.45,68.39
2016-06-13 17:00:00,160.37,4.04,-20.37,982.07,68.03
2016-06-13 18:00:00,185.65,4.09,-21.04,981.81,65.48
2016-06-13 19:00:00,188.45,9.87,-24.12,982.19,69.15
2016-06-13 20:00:00,123.92,3.11,-23.3,981.85,68.84
2016-06-13 21:00:00,136.12,5.25,-22.93,981.51,68.83
2016-06-13 22:00:00,282.88,3.25,-24.4,981.91,70.28
2016-06-13 23:00:00,139.12,5.76,-24.39,981.52,70.52
2016-06-14 00:00:00,220.41,6.01,-26.09,981.32,68.38
2016-06-14 01:00:00,242.75,5.3,-26.99,981,67.6
2016-06-14 02:00:00,251.3,3.52,-28.41,980.86,65.94
2016-06-14 03:00:00,258.98,4.98,-28.57,980.8,65.57
2016-06-14 04:00:00,311.55,7.08,-28.91,980.78,65.17
2016-06-14 05:00:00,221.95,8.36,-29.07,980.58,64.96
2016-06-14 06:00:00,323.4,12.26,-30.04,980.23,63.64
2016-06-14 07:00:00,325.27,7.77,-31.54,980.17,61.95
2016-06-14 08:00:00,325.23,7.8,-31.37,980.52,61.97
2016-06-14 09:00:00,325.27,7.77,-31.2,980.03,61.89
2016-06-14 10:00:00,325.23,7.8,-30.86,979.3,62.13
2016-06-14 11:00:00,145.97,9.04,-30.14,978.46,62.91
2016-06-14 12:00:00,232.93,8.07,-30.28,977.75,63.5
2016-06-14 13:00:00,325.27,7.77,-30.83,977.11,63.26
2016-06-14 14:00:00,325.23,7.8,-30.52,976.66,63.22
2016-06-14 15:00:00,325.27,7.77,-30.26,976.34,63.51
2016-06-14 16:00:00,325.23,7.8,-30.48,976.49,63.13
2016-06-14 17:00:00,325.27,7.77,-30.36,975.97,63.28
2016-06-14 18:00:00,325.23,7.8,-30.45,975.81,63.15
2016-06-14 19:00:00,325.27,7.77,-30.67,975.69,62.63
2016-06-14 20:00:00,325.23,7.8,-30.81,975.59,62.26
2016-06-14 21:00:00,325.27,7.77,-30.77,975.93,62.49
2016-06-14 22:00:00,325.23,7.8,-31.14,975.93,61.96
2016-06-14 23:00:00,324.77,7.73,-31.38,976.15,61.04
2016-06-15 00:00:00,302.42,5.76,-31.77,976.61,60.27
2016-06-15 01:00:00,307.95,6.16,-31.67,976.97,60.55
2016-06-15 02:00:00,303.5,5.77,-31.5,977.41,60.81
2016-06-15 03:00:00,306.15,6.14,-31.91,977.78,60.51
2016-06-15 04:00:00,305.4,5.83,-32.12,978.47,59.94
2016-06-15 05:00:00,308.65,6.26,-31.4,979.19,60.25
2016-06-15 06:00:00,309.48,6.38,-31.38,980.14,58.68
2016-06-15 07:00:00,310.1,6.33,-31.35,980.93,58.12
2016-06-15 08:00:00,313.1,6.35,-31.75,981.8,57.52
2016-06-15 09:00:00,151.12,6.2,-31.29,982.72,57.69
2016-06-15 10:00:00,214.29,5.74,-30.58,983.64,58.11
2016-06-15 11:00:00,80.9,8.87,-29.68,984.39,57.8
2016-06-15 12:00:00,50.23,8.75,-28.87,985.13,58.01
2016-06-15 13:00:00,61.45,16.34,-27.68,985.33,60.77
2016-06-15 14:00:00,62.68,20.05,-26.88,985.64,61.03
2016-06-15 15:00:00,63.07,20.66,-26.57,985.8,58.92
2016-06-15 16:00:00,57.72,19.04,-26.55,986.39,58.16
2016-06-15 17:00:00,53.27,15.88,-26.58,986.86,55.71
2016-06-15 18:00:00,52.87,16.15,-26.66,986.83,54.74
2016-06-15 19:00:00,52.15,13.77,-26.82,986.47,52.94
2016-06-15 20:00:00,51.48,14.21,-26.45,986.02,52.5
2016-06-15 21:00:00,40.22,11.66,-26.53,986,54.08
2016-06-15 22:00:00,33.4,11.12,-26.62,985.92,54.68
2016-06-15 23:00:00,68.6,7.82,-27,985.65,53.84
2016-06-16 00:00:00,76.03,15.42,-13.58,966.75,49.4
2016-06-16 01:00:00,77.85,14.87,-13.95,966.69,50.22
2016-06-16 02:00:00,77.47,13.09,-13.96,966.83,49.27
2016-06-16 03:00:00,78.15,12.83,-14.16,967.02,49.02
2016-06-16 04:00:00,79.85,13.35,-14.49,967.24,49.33
2016-06-16 05:00:00,78.32,12.84,-14.71,967.14,48.02
2016-06-16 06:00:00,76.65,12.7,-14.78,967.27,47.16
2016-06-16 07:00:00,77.32,13.07,-15.01,967.49,46.27
2016-06-16 08:00:00,75.85,12.07,-15.09,967.79,46.26
2016-06-16 09:00:00,76.95,11.01,-15.26,968.08,47.23
2016-06-16 10:00:00,78.68,11.98,-15.31,968.4,47.25
2016-06-16 11:00:00,76.45,10.8,-15.46,968.51,47.39
2016-06-16 12:00:00,77.42,11.29,-15.62,968.56,48.22
2016-06-16 13:00:00,78.02,10.8,-15.72,968.51,48.42
2016-06-16 14:00:00,76.22,10.77,-15.85,968.72,48.15
2016-06-16 15:00:00,72.52,10.4,-15.72,968.98,45.33
2016-06-16 16:00:00,71,11.29,-15.89,969.03,45.38
2016-06-16 17:00:00,64.45,11.79,-15.77,969.23,45.54
2016-06-16 18:00:00,51.75,14.07,-15.71,969.14,48.73
2016-06-16 19:00:00,49.63,14.52,-15.78,969.23,49.37
2016-06-16 20:00:00,48.68,14.35,-15.85,969.23,49.1
2016-06-16 21:00:00,51.17,14.44,-15.97,969.45,48.87
2016-06-16 22:00:00,49.95,14.54,-16.1,969.84,51.9
2016-06-16 23:00:00,48.62,15.93,-16.21,969.67,54.95
2016-06-17 00:00:00,47.02,16.81,-16.3,969.56,59.85
2016-06-17 01:00:00,39.32,14.46,-16.47,969.87,66.99
2016-06-17 02:00:00,184.9,9.87,-18.02,970.1,73.61
2016-06-17 03:00:00,300.75,5.83,-19.04,970.36,75.98
2016-06-17 04:00:00,133.62,9.78,-18.58,970.8,76.59
2016-06-17 05:00:00,306.87,6.62,-21.62,971.39,73.53
2016-06-17 06:00:00,271.02,2.28,-22.84,971.8,72.17
2016-06-17 07:00:00,129.42,1.25,-22.08,972.13,72.77
2016-06-17 08:00:00,74.72,1.93,-21.14,972.29,73.78
2016-06-17 09:00:00,55.03,4.54,-20.24,972.45,74.79
2016-06-17 10:00:00,30.73,6.19,-19.26,972.59,75.88
2016-06-17 11:00:00,44.72,11.55,-18.08,973.16,76.1
2016-06-17 12:00:00,53.88,11.32,-17.92,973.74,74.22
2016-06-17 13:00:00,54.43,8.75,-18.16,974.4,71.03
2016-06-17 14:00:00,64.37,6.68,-18.25,975.24,68.87
2016-06-17 15:00:00,90.73,6.49,-19.16,976.04,68.65
2016-06-17 16:00:00,95.68,6.16,-19.72,976.78,66.3
2016-06-17 17:00:00,107.1,6.24,-19.68,977.39,56.6
2016-06-17 18:00:00,121.83,4.22,-20.6,978.49,55.18
2016-06-17 19:00:00,129.77,4.62,-20.65,979.63,53.24
2016-06-17 20:00:00,132.53,6.16,-20.65,980.99,51.17
2016-06-17 21:00:00,184.33,3.75,-21.1,982.15,52.63
2016-06-17 22:00:00,152.95,4.41,-21.31,983.07,54.98
2016-06-17 23:00:00,112.33,6.45,-20.92,984.18,53.38
2016-06-23 00:00:00,181.08,1.88,-23.16,982.74,71.12
2016-06-23 01:00:00,200.08,2.63,-23.34,983.13,70.88
2016-06-23 02:00:00,199.52,5.49,-23.08,983.07,71.16
2016-06-23 03:00:00,205.57,7.33,-22.99,983.25,71.37
2016-06-23 04:00:00,224.58,3.98,-22.47,983.44,71.98
2016-06-23 05:00:00,213.48,4.98,-23.23,983.76,71.25
2016-06-23 06:00:00,193.37,7.16,-23.03,983.83,71.31
2016-06-23 07:00:00,202.07,5.96,-21.87,983.56,72.45
2016-06-23 08:00:00,196.33,6.04,-22.01,983.53,72.45
2016-06-23 09:00:00,169.45,5.14,-23.05,983.52,71.58
2016-06-23 10:00:00,212.38,4.16,-23.29,983.8,71.25
2016-06-23 11:00:00,210.85,3.32,-24.51,983.85,70.03
2016-06-23 12:00:00,238.05,2.48,-23.94,983.94,70.51
2016-06-23 13:00:00,246.13,2.5,-23.89,983.74,70.62
2016-06-23 14:00:00,244.13,2.18,-23.64,983.25,70.92
2016-06-23 15:00:00,241.83,1.2,-23.18,982.64,71.44
2016-06-23 16:00:00,167,2.33,-22.75,982.22,71.9
2016-06-23 17:00:00,245.25,1.88,-22.63,981.63,72.09
2016-06-23 18:00:00,164.03,1.84,-22.3,980.94,72.45
2016-06-23 19:00:00,138.3,2.26,-21.89,980.46,72.9
2016-06-23 20:00:00,143.48,2.39,-21.76,979.68,73.1
2016-06-23 21:00:00,138.13,2.55,-22,978.92,72.83
2016-06-23 22:00:00,113,1.87,-21.31,978.01,73.64
2016-06-23 23:00:00,130.93,2.11,-21.4,977.02,73.57
2016-06-24 00:00:00,133.22,2.21,-21.1,975.92,73.91
2016-06-24 01:00:00,156.3,1.81,-20.84,975.13,74.2
2016-06-24 02:00:00,190.58,1.61,-20.71,974.24,74.38
2016-06-24 03:00:00,198.28,1.94,-21.07,973.31,73.98
2016-06-24 04:00:00,177.9,2.34,-21.04,972.39,74.03
2016-06-24 05:00:00,161.48,2.1,-20.92,971.61,74.17
2016-06-24 06:00:00,127.32,2.12,-20.7,970.67,74.41
2016-06-24 07:00:00,203.37,1.82,-21.11,969.94,73.96
2016-06-24 08:00:00,221.27,3.08,-21.88,969.45,73.14
2016-06-24 09:00:00,237.1,3.6,-22.11,969.09,72.96
2016-06-24 10:00:00,206.08,4.65,-22.61,968.84,72.66
2016-06-24 11:00:00,281.25,2.42,-22.62,968.35,72.47
2016-06-24 12:00:00,195.33,1.85,-23.15,968.14,71.78
2016-06-24 13:00:00,206.4,2.95,-23.23,968.08,71.68
2016-06-24 14:00:00,230.33,3.73,-23.93,968.25,70.96
2016-06-24 15:00:00,235.17,4.52,-25.33,968.53,69.56
2016-06-24 16:00:00,227.75,1.98,-25.33,968.7,69.44
2016-06-24 17:00:00,329.8,5.86,-25.75,969.45,69.69
2016-06-24 18:00:00,333.05,6.38,-27.32,970.39,67.98
2016-06-24 19:00:00,244.33,5.1,-28.67,971.42,65.91
2016-06-24 20:00:00,92.22,3.42,-29.7,972.52,64.72
2016-06-24 21:00:00,286.47,4.25,-30.65,973.88,63.52
2016-06-24 22:00:00,260.87,4.77,-30.86,975.05,63.21
2016-06-24 23:00:00,276.22,5.27,-30.96,975.92,63.07
2016-06-25 00:00:00,242.8,5.13,-30.64,976.44,63.31
2016-06-25 01:00:00,186.38,3.14,-29.07,976.89,64.97
2016-06-25 02:00:00,253.17,3.5,-28.32,977.53,65.83
2016-06-25 03:00:00,203.92,2.83,-27.47,977.93,66.73
2016-06-25 04:00:00,209.4,2.62,-26.75,978.13,67.51
2016-06-25 05:00:00,192.77,3.35,-25.62,978.04,68.76
2016-06-25 06:00:00,52,8.83,-20.84,978.15,73.95
2016-06-25 07:00:00,61.15,10.71,-17.92,978.47,76.76
2016-06-25 08:00:00,61.73,11.05,-17.53,978.59,76.65
2016-06-25 09:00:00,65.67,10.16,-17.39,978.85,77.15
2016-06-25 10:00:00,75.43,6.38,-17.46,978.59,76.65
2016-06-25 11:00:00,143.73,3.25,-17.57,978.61,75.7
2016-06-25 12:00:00,197.02,8.75,-17.48,978.54,74.39
2016-06-25 13:00:00,188.32,6.25,-16.53,978.46,71.42
2016-06-25 14:00:00,170.87,3.75,-15.87,978.25,71.34
2016-06-25 15:00:00,174,4.51,-15.26,977.71,71.27
2016-06-25 16:00:00,216.25,3.43,-14.77,977.23,73.36
2016-06-25 17:00:00,211.1,7.75,-15.21,976.88,76.6
2016-06-25 18:00:00,209.8,10.48,-15.24,976.59,79.3
2016-06-25 19:00:00,201.2,10.76,-14.63,976.45,80.23
2016-06-25 20:00:00,189.87,8.98,-14.28,976.13,80.77
2016-06-25 21:00:00,124.52,4.76,-12.67,976.25,80.55
2016-06-25 22:00:00,88.78,2.53,-13.14,976.14,80.54
2016-06-25 23:00:00,174.2,0.98,-13.78,976.3,81.11
2016-06-26 00:00:00,157.22,2.78,-13.34,976.21,78.38
2016-06-26 01:00:00,191.08,8.39,-13.58,976.04,75.19
2016-06-26 02:00:00,198.67,8.62,-13.17,976.24,73.48
2016-06-26 03:00:00,156.53,4.63,-12.05,976.16,73.84
2016-06-26 04:00:00,110.15,5.03,-12.03,976.08,77.4
2016-06-26 05:00:00,111.43,3.83,-11.48,975.88,79.95
2016-06-26 06:00:00,132,3.94,-11.09,975.58,81.55
2016-06-26 07:00:00,81.08,6.49,-10.14,975.33,82.51
2016-06-26 08:00:00,76.15,7.85,-9.65,975.35,84.58
2016-06-26 09:00:00,84.48,6.05,-9.68,975.48,85.15
2016-06-26 10:00:00,73.35,10.24,-9.12,975.45,86.3
2016-06-26 11:00:00,69.27,13.42,-8.65,975.38,86.43
2016-06-26 12:00:00,67.95,8.92,-8.65,975.66,86.96
2016-06-26 13:00:00,72.77,8.98,-8.58,975.54,85.89
2016-06-26 14:00:00,69.23,12.16,-8.32,975.75,83.47
2016-06-26 15:00:00,75.67,11.36,-8.4,975.79,83.19
2016-06-26 16:00:00,79.57,9.82,-8.52,975.71,85.75
2016-06-26 17:00:00,79.92,11.62,-8.44,975.54,86.56
2016-06-26 18:00:00,78.05,10.74,-8.44,975.68,87.35
2016-06-26 19:00:00,75.97,12.36,-8.52,975.9,87.39
2016-06-26 20:00:00,74.58,12.58,-8.58,976.13,86.86
2016-06-26 21:00:00,71.57,12.6,-8.65,976.15,84.97
2016-06-26 22:00:00,65.17,11.37,-8.82,976.27,83.25
2016-06-26 23:00:00,72.8,10.35,-8.98,976.22,80.35
2016-06-27 00:00:00,81.6,14.29,-9.07,975.89,73.21
2016-06-27 01:00:00,80.33,14.87,-8.88,976.08,75.15
2016-06-27 02:00:00,83.48,9.96,-8.81,976.12,73.37
2016-06-27 03:00:00,82.02,12.62,-8.46,975.86,69.19
2016-06-27 04:00:00,83.97,12.98,-8.6,975.58,66.06
2016-06-27 05:00:00,88.58,11.09,-8.81,975.19,65.27
2016-06-27 06:00:00,112.55,11.44,-9.73,974.84,64.24
2016-06-27 07:00:00,114.88,11.86,-10.23,974.47,65.56
2016-06-27 08:00:00,90.63,9.04,-10.7,974.38,67.76
2016-06-27 09:00:00,86.77,9.6,-10.85,974.52,66.46
2016-06-27 10:00:00,84.77,12.1,-10.37,974.68,64.83
2016-06-27 11:00:00,86.27,16.17,-10.23,974.63,65.49
2016-06-27 12:00:00,82.27,12.37,-9.77,974.97,66.4
2016-06-27 13:00:00,86.8,10.76,-10.09,975.23,63.45
2016-06-27 14:00:00,92.2,10.07,-10.63,975.39,63.21
2016-06-27 15:00:00,101.42,10.68,-11.34,975.48,61.4
2016-06-27 16:00:00,102.67,11.53,-10.78,975.28,63.38
2016-06-27 17:00:00,111.18,13.86,-11.63,975.13,62.78
2016-06-27 18:00:00,110.17,14,-13.04,975.22,63.33
2016-06-27 19:00:00,110.2,15.09,-13.21,975.27,62.58
2016-06-27 20:00:00,102.72,13.66,-13.48,975.52,61.1
2016-06-27 21:00:00,99.43,13.24,-13.26,975.66,59.68
2016-06-27 22:00:00,91.6,13.61,-13.4,975.88,58.48
2016-06-27 23:00:00,90.18,13.96,-13.6,976.05,55.89
2016-06-28 00:00:00,88.72,13.98,-14.61,976.12,57.82
2016-06-28 01:00:00,91.62,13.9,-15.12,976.42,58.46
2016-06-28 02:00:00,93.47,13.86,-15.32,976.28,57.14
2016-06-28 03:00:00,94.52,13.94,-15.43,976.22,55.22
2016-06-28 04:00:00,87.72,16.94,-15.46,976.3,59.67
2016-06-28 05:00:00,91.38,14.66,-16.02,976.45,59.63
2016-06-28 06:00:00,84.88,18.18,-15.57,976.39,57.92
2016-06-28 07:00:00,85.72,17.09,-15.67,976.62,58.13
2016-06-28 08:00:00,90.13,15.27,-15.94,976.77,59.84
2016-06-28 09:00:00,93.95,14.62,-16.29,976.7,58.36
2016-06-28 10:00:00,92.38,15.77,-16.77,976.37,56.44
2016-06-28 11:00:00,86.27,17.27,-16.47,976.32,55.8
2016-06-28 12:00:00,90.73,14.65,-17.01,976.4,54.81
2016-06-28 13:00:00,89.38,14.16,-16.9,976.17,53.36
2016-06-28 14:00:00,88.35,15.46,-16.96,976.24,52.02
2016-06-28 15:00:00,87.68,15.76,-17.23,976.04,53.06
2016-06-28 16:00:00,83.87,14.19,-17.08,976.04,51.02
2016-06-28 17:00:00,84.42,14.24,-17.25,975.86,51.67
2016-06-28 18:00:00,83.95,15.21,-17.3,975.69,51.48
2016-06-28 19:00:00,81.05,12.82,-17.1,975.59,50.01
2016-06-28 20:00:00,86.35,13.91,-17.35,975.54,50.19
2016-06-28 21:00:00,80.05,12.44,-16.95,975.62,48.42
2016-06-28 22:00:00,83.62,14.61,-17.42,975.62,50.53
2016-06-28 23:00:00,83.58,12.95,-17.64,975.79,50.69
2016-06-29 00:00:00,83.64,13.9,-17.81,975.93,51.23
2016-06-29 01:00:00,84.43,15.76,-17.73,976.01,50.08
2016-06-29 02:00:00,83.62,14.52,-17.66,976.22,50.13
2016-06-29 03:00:00,86.65,12.36,-17.77,976.45,50.63
2016-06-29 04:00:00,91.5,12.05,-17.95,976.61,52.59
2016-06-29 05:00:00,87.27,12.11,-17.69,976.75,52.82
2016-06-29 06:00:00,82.28,13.55,-17.07,977.02,52.2
2016-06-29 07:00:00,85.22,13.31,-16.6,977.27,52.79
2016-06-29 08:00:00,86.13,14.88,-16.43,977.43,53.14
2016-06-29 09:00:00,83.58,15.66,-16.6,977.74,53.18
2016-06-29 10:00:00,85.67,15.99,-17.01,978.16,53.83
2016-06-29 11:00:00,83.9,16.46,-17.14,978.51,53.79
2016-06-29 12:00:00,84.83,14.72,-17.14,978.68,54.14
2016-06-29 13:00:00,83.2,14.54,-17.41,978.95,52.84
2016-06-29 14:00:00,86.5,14.13,-17.54,979.27,52.85
2016-06-29 15:00:00,89.15,13.69,-17.87,979.54,53.61
2016-06-29 16:00:00,92.3,12.92,-18.45,979.75,53.52
2016-06-29 17:00:00,99.25,11.25,-19.07,979.91,53.66
2016-06-29 18:00:00,99.72,9.78,-19.37,980.02,53.63
2016-06-29 19:00:00,94.27,11.28,-19.66,980.21,52.4
2016-06-29 20:00:00,89.47,10.85,-19.49,980.45,50.96
2016-06-29 21:00:00,85.83,13.08,-19.29,980.47,49.34
2016-06-29 22:00:00,85.6,13.39,-19.61,980.65,49.63
2016-06-29 23:00:00,80.97,10.19,-19.6,980.62,48.8
2016-06-30 00:00:00,83.54,9.83,-20.02,980.61,49.72
2016-06-30 01:00:00,83.33,9.3,-20.09,980.46,48.92
2016-06-30 02:00:00,84.77,10.5,-20.09,980.37,48.65
2016-06-30 03:00:00,90.7,11.39,-20.45,980.26,49.64
2016-06-30 04:00:00,87.85,9.99,-20.23,980.14,49.07
2016-06-30 05:00:00,85.17,9.21,-20.13,980.17,48.14
2016-06-30 06:00:00,87.35,8.58,-20.49,979.97,48.94
2016-06-30 07:00:00,89.37,8.04,-20.71,979.65,48.72
2016-06-30 08:00:00,97.95,7.2,-21.04,979.72,49.37
2016-06-30 09:00:00,104.48,8.5,-21.42,979.62,49.69
2016-06-30 10:00:00,95.57,9.55,-21.34,979.41,48.23
2016-06-30 11:00:00,95.6,8.83,-21.88,979.21,50.17
2016-06-30 12:00:00,95.72,9.04,-21.68,978.82,48.18
2016-06-30 13:00:00,97.58,8.75,-21.93,978.38,48.55
2016-06-30 14:00:00,94.95,9.08,-22.09,978.02,47.99
2016-06-30 15:00:00,99.63,8.59,-22.25,977.65,48.39
2016-06-30 16:00:00,95.7,5.46,-22.28,977.55,47.79
2016-06-30 17:00:00,96,6.12,-22.46,977.21,46.91
2016-06-30 18:00:00,100.15,7.29,-22.96,976.74,46.91
2016-06-30 19:00:00,100.82,6.19,-23.14,976.41,46.15
2016-06-30 20:00:00,97.9,6.03,-23.41,976.17,46.8
2016-06-30 21:00:00,98.28,4.76,-22.75,976.16,46.94
2016-06-30 22:00:00,84.65,5.37,-23.01,975.96,46.14
2016-06-30 23:00:00,78.8,5.47,-23.39,975.51,48.63
2016-07-01 00:00:00,117.71,2.71,-23.84,975.44,50.31
2016-07-01 01:00:00,70.87,4.48,-23.71,975.2,50.81
2016-07-01 02:00:00,68.67,5.58,-23.34,975.09,50.12
2016-07-01 03:00:00,58.02,3.84,-23.75,974.9,50.33
2016-07-01 04:00:00,78.8,7.59,-23.7,974.61,48.78
2016-07-01 05:00:00,79.8,7.92,-24.05,974.54,45.6
2016-07-01 06:00:00,62.87,10,-23.74,974.37,46.38
2016-07-01 07:00:00,74.23,9.14,-24.74,974,48.36
2016-07-01 08:00:00,64.02,8.42,-25.11,973.71,46.23
2016-07-01 09:00:00,62.1,9.77,-24.81,973.4,45.12
2016-07-01 10:00:00,72.58,10.23,-25.03,972.76,43.04
2016-07-01 11:00:00,79.35,10.24,-25.43,972.21,42.91
2016-07-01 12:00:00,63.12,10.66,-25.19,971.69,41.71
2016-07-01 13:00:00,62.87,9.64,-25.42,971.14,42.02
2016-07-01 14:00:00,60.53,7.48,-25.69,970.76,42.14
2016-07-01 15:00:00,70.27,6.82,-25.8,970.58,42.52
2016-07-01 16:00:00,110.9,6.04,-26.41,970.39,44.17
2016-07-01 17:00:00,106.85,9.24,-26.02,969.88,44.63
2016-07-01 18:00:00,100.53,8.67,-25.79,969.64,42.55
2016-07-01 19:00:00,102.8,7.74,-25.61,969.64,40.24
2016-07-01 20:00:00,100.53,9.78,-25.27,969.56,41.08
2016-07-01 21:00:00,92.13,10.34,-25.36,969.74,42.13
2016-07-01 22:00:00,91.78,9.27,-25.5,970.37,41.97
2016-07-01 23:00:00,89.07,9.64,-25.17,970.9,39.99
2016-07-02 00:00:00,82.73,10.67,-25.56,971.53,40.07
2016-07-02 01:00:00,90.58,10.43,-25.09,972.02,39.43
2016-07-02 02:00:00,98.4,10.76,-24.86,971.93,39.76
2016-07-02 03:00:00,109.6,13.76,-25.01,971.88,41.18
2016-07-02 04:00:00,107.32,14.73,-24.96,971.96,45.02
2016-07-02 05:00:00,96.92,13.44,-24.89,972.02,46.86
2016-07-02 06:00:00,92.23,11.88,-24.42,971.91,45.55
2016-07-02 07:00:00,87.72,12.35,-24.38,971.59,49.18
2016-07-02 08:00:00,88.7,13.72,-24.32,971.43,51
2016-07-02 09:00:00,89.73,13.09,-24.48,971.31,52.65
2016-07-02 10:00:00,86.05,14.78,-24.35,970.88,53.6
2016-07-02 11:00:00,86.45,13.6,-24.02,970.26,52.59
2016-07-02 12:00:00,95.6,15.92,-24.17,968.99,55.03
2016-07-02 13:00:00,104.6,17.33,-24.42,967.84,58.14
2016-07-02 14:00:00,97.7,15.19,-23.7,967.18,55.46
2016-07-02 15:00:00,92.67,14.41,-23.77,966.78,53.48
2016-07-02 16:00:00,92.7,11.61,-24.11,965.95,54.22
2016-07-02 17:00:00,92.9,11.65,-23.85,964.98,53.02
2016-07-02 18:00:00,93.08,11.15,-23.51,964.03,52.24
2016-07-02 19:00:00,89.95,11.29,-23.2,962.87,53.3
2016-07-02 20:00:00,94.28,8.01,-23.51,962.03,53.81
2016-07-02 21:00:00,94.72,4.99,-23.26,961.32,54.72
2016-07-02 22:00:00,93.27,4.4,-23.59,960.45,55.54
2016-07-02 23:00:00,105.23,3.38,-23.5,959.7,54.12
2016-07-03 00:00:00,159.76,2.14,-23.73,959.32,56.25
2016-07-03 01:00:00,149.22,2.38,-23.92,959.21,56.43
2016-07-03 02:00:00,131.62,2.75,-23.44,959.04,57.28
2016-07-03 03:00:00,81.9,5.31,-22.89,958.94,56.23
2016-07-03 04:00:00,66.65,5.98,-22.71,958.97,56.4
2016-07-03 05:00:00,66.65,4.61,-22.76,959.36,55.59
2016-07-03 06:00:00,56.42,3.98,-23.5,959.71,57.3
2016-07-03 07:00:00,71.5,6.13,-23.56,959.94,57.44
2016-07-03 08:00:00,73.75,7.04,-23.6,960.42,56.57
2016-07-03 09:00:00,73.92,7.43,-23.57,960.98,59.79
2016-07-03 10:00:00,67.05,8.09,-23.75,961.4,62.98
2016-07-03 11:00:00,38.92,5.52,-25.03,961.98,68.05
2016-07-03 12:00:00,31.45,4.75,-25.38,962.58,71.08
2016-07-03 13:00:00,29.08,6.01,-26.15,963.07,70.04
2016-07-03 14:00:00,46.53,7.93,-25.69,963.68,71.81
2016-07-03 15:00:00,49.07,8.17,-25.36,964.11,71.13
2016-07-03 16:00:00,54.8,8.79,-24.07,964.79,71.28
